epoch,r,l,invalid
1.0,0.006044152186118034,11.0,0.0
1.0,0.3126386672835556,5.0,0.0
1.0,0.4641018444509004,9.0,0.0
1.0,0.017522258662505546,16.0,0.0
1.0,0.2976920664318194,14.0,0.0
1.0,0.029067811635831112,15.0,0.0
1.0,0.4174324679646389,17.0,0.0
1.0,0.4696273114506994,19.0,0.0
1.0,0.4150828310889613,11.0,0.0
1.0,0.009099541056984144,22.0,0.0
1.0,0.5002033374417424,7.0,0.0
1.0,0.4343964107551283,16.0,0.0
1.0,0.09107193387148783,14.0,0.0
1.0,0.4688960646320581,19.0,0.0
1.0,0.2545075455450447,15.0,0.0
1.0,0.44084171818568146,13.0,0.0
1.0,0.024113203021879984,19.0,0.0
1.0,0.3544512754649974,9.0,0.0
1.0,0.25357594675910594,15.0,0.0
1.0,0.015370935247462443,17.0,0.0
1.0,0.19357526758227556,7.0,0.0
1.0,0.4154276016672211,9.0,0.0
1.0,0.26361432373016275,17.0,0.0
1.0,0.42370704389485425,5.0,0.0
1.0,0.45021581270404026,14.0,0.0
1.0,0.1367283762892412,7.0,0.0
1.0,0.14549268224721473,9.0,0.0
1.0,0.4441566225909636,14.0,0.0
1.0,0.5203478752310592,16.0,0.0
1.0,0.3013564759120412,11.0,0.0
1.0,0.47355778773548063,7.0,0.0
1.0,0.41521165749238,12.0,0.0
1.0,0.4051573922624547,16.0,0.0
1.0,0.43707331907103447,10.0,0.0
1.0,0.4150825558784749,16.0,0.0
1.0,0.17211419180679774,18.0,0.0
1.0,0.4142545091184997,10.0,0.0
1.0,0.5328424253775433,17.0,0.0
1.0,0.022888411618663642,18.0,0.0
1.0,0.40462400539033144,12.0,0.0
1.0,0.29683424523465196,14.0,0.0
1.0,0.001946438991831671,11.0,0.0
1.0,0.37245320271194826,15.0,0.0
1.0,0.004873561072121174,18.0,0.0
1.0,4.445403490315366e-05,9.0,0.0
1.0,0.01151440788294228,17.0,0.0
1.0,0.14988916592957502,5.0,0.0
1.0,0.38825158142227517,14.0,0.0
1.0,0.45585139871932473,12.0,0.0
1.0,0.42032248085683444,8.0,0.0
1.0,0.41488588348363986,16.0,0.0
1.0,0.4380445498527922,15.0,0.0
1.0,0.10170162878529596,20.0,0.0
1.0,0.05917550233732091,14.0,0.0
1.0,0.023349938436000413,18.0,0.0
1.0,0.010803026529869596,14.0,0.0
1.0,0.2377537033047709,14.0,0.0
1.0,0.32388609884323016,19.0,0.0
1.0,0.4328857485751385,20.0,0.0
1.0,0.4151208243730672,18.0,0.0
1.0,0.26976679380849145,18.0,0.0
1.0,0.41516115655239744,17.0,0.0
1.0,0.0942705514697728,13.0,0.0
1.0,0.20165591187193024,9.0,0.0
1.0,0.08157667024274011,14.0,0.0
1.0,0.03998187746897667,12.0,0.0
1.0,0.006879724885133434,18.0,0.0
1.0,0.024664750178257755,16.0,0.0
1.0,0.4071802522372034,16.0,0.0
1.0,0.2559876586369042,11.0,0.0
1.0,0.25230885834664624,12.0,0.0
1.0,0.3971016142831445,16.0,0.0
1.0,0.46490102532840893,14.0,0.0
1.0,0.16946796198018532,10.0,0.0
1.0,0.0003299155520865973,12.0,0.0
1.0,0.47730216075459364,18.0,0.0
1.0,0.09526976552382732,8.0,0.0
1.0,0.4209775313136591,17.0,0.0
1.0,0.5157376761798518,21.0,0.0
1.0,0.49978309888950456,8.0,0.0
1.0,0.3746356298274167,9.0,0.0
1.0,0.3363678080610733,17.0,0.0
1.0,0.3284431162558192,15.0,0.0
1.0,0.2475910308496,7.0,0.0
1.0,0.24356839054885204,10.0,0.0
1.0,0.45978765262491383,8.0,0.0
1.0,0.47849214541831014,8.0,0.0
1.0,0.05742730984288853,20.0,0.0
1.0,0.07471056098422588,8.0,0.0
1.0,0.3497008553565648,13.0,0.0
1.0,0.4176587338657529,9.0,0.0
1.0,0.4257196922297613,14.0,0.0
1.0,0.1238447154879844,12.0,0.0
1.0,0.47008277918749175,7.0,0.0
1.0,0.09112018660181227,14.0,0.0
1.0,0.0013415564360332987,10.0,0.0
1.0,0.46850049472917327,15.0,0.0
1.0,0.4517367860771269,15.0,0.0
1.0,0.48741820942579994,9.0,0.0
1.0,0.48285773533080906,16.0,0.0
1.0,0.5323798100345407,16.0,0.0
1.0,0.2000267509990922,17.0,0.0
1.0,0.35953781021950165,10.0,0.0
1.0,0.41542519944624867,11.0,0.0
1.0,0.035394960984524826,14.0,0.0
1.0,0.26251623825441417,19.0,0.0
1.0,0.2658504108807887,19.0,0.0
1.0,0.5343766775933115,8.0,0.0
1.0,0.028983669974912536,11.0,0.0
1.0,0.00024693296947303104,15.0,0.0
1.0,0.3723087830407954,16.0,0.0
1.0,0.4545730499775338,7.0,0.0
1.0,0.41433401055874086,15.0,0.0
1.0,0.4748926397369212,17.0,0.0
1.0,0.2866704715332075,11.0,0.0
1.0,0.5000657551512272,8.0,0.0
1.0,0.43387021009465887,15.0,0.0
1.0,0.25588288622662236,7.0,0.0
1.0,0.00735793339815667,4.0,0.0
1.0,0.41847304681294867,13.0,0.0
1.0,0.40118354513126503,18.0,0.0
1.0,0.4121952406164654,13.0,0.0
1.0,0.4766132508658729,11.0,0.0
1.0,0.41590451174221205,22.0,0.0
1.0,0.038394754322560926,11.0,0.0
1.0,0.4362889223585442,18.0,0.0
1.0,0.41583695008700494,12.0,0.0
1.0,0.07183904522300727,15.0,0.0
1.0,0.33189258990006637,17.0,0.0
1.0,0.4244966788947257,15.0,0.0
1.0,0.4145845760377239,16.0,0.0
1.0,0.426311328402707,11.0,0.0
1.0,0.42522763878869774,15.0,0.0
1.0,0.16603878253489768,17.0,0.0
1.0,0.2619339809363375,17.0,0.0
1.0,0.41000940617087955,9.0,0.0
1.0,0.31152014214815726,16.0,0.0
1.0,0.29804336989323604,9.0,0.0
1.0,0.4193403797817569,16.0,0.0
1.0,0.531420866582239,11.0,0.0
1.0,0.4848725661079079,7.0,0.0
1.0,0.1656023935469471,12.0,0.0
1.0,0.17624029184979753,16.0,0.0
1.0,0.4264408508099974,17.0,0.0
1.0,0.42034138278480565,13.0,0.0
1.0,0.011534174310637052,18.0,0.0
1.0,0.35910112494715,9.0,0.0
1.0,0.006437736573660037,9.0,0.0
1.0,0.44678159848308036,14.0,0.0
1.0,0.4230229102662633,14.0,0.0
1.0,0.4329181723339036,14.0,0.0
1.0,0.42146033677491873,8.0,0.0
1.0,0.03748502555070925,18.0,0.0
1.0,0.4705355171793263,18.0,0.0
1.0,0.0,8.0,1.0
1.0,0.45499903140589154,19.0,0.0
1.0,0.026177168859232172,15.0,0.0
1.0,0.41011033732976415,15.0,0.0
1.0,0.032474370190534,16.0,0.0
1.0,0.3917583357365662,20.0,0.0
1.0,0.002608230361511278,19.0,0.0
1.0,0.1479315377620528,20.0,0.0
1.0,0.23790282827451853,18.0,0.0
1.0,0.08414103421563682,6.0,0.0
1.0,0.0871239063445099,12.0,0.0
1.0,0.2858135683821554,18.0,0.0
1.0,0.44332819995197853,8.0,0.0
1.0,0.004918030267875428,11.0,0.0
1.0,0.08784930296871803,11.0,0.0
1.0,0.054292042724101146,16.0,0.0
1.0,0.499997154296709,17.0,0.0
1.0,0.419042486013462,16.0,0.0
1.0,0.4166979796524689,16.0,0.0
1.0,0.4039551671135116,14.0,0.0
1.0,0.4130580465828701,13.0,0.0
1.0,0.008079913009066209,18.0,0.0
1.0,0.10606552038132257,16.0,0.0
1.0,0.12685131877326103,11.0,0.0
1.0,0.312670880578631,15.0,0.0
1.0,0.580475556292469,9.0,0.0
1.0,0.0022063731251999725,18.0,0.0
1.0,0.12826712609765398,10.0,0.0
1.0,0.4615793804967014,7.0,0.0
1.0,0.44309415876638775,19.0,0.0
1.0,0.08206399942915547,18.0,0.0
1.0,0.28047559616465045,10.0,0.0
1.0,0.4713117561511105,9.0,0.0
1.0,0.011101093787654592,6.0,0.0
1.0,0.0019381524442888237,15.0,0.0
1.0,0.2978242673601191,15.0,0.0
1.0,0.09116503083897393,14.0,0.0
1.0,0.4164505367065689,9.0,0.0
1.0,0.10167403354240497,16.0,0.0
1.0,0.4728383987390136,10.0,0.0
1.0,0.45179891120513005,13.0,0.0
1.0,0.26366014037247887,16.0,0.0
1.0,0.35421358511632234,6.0,0.0
1.0,0.44198499234884364,19.0,0.0
1.0,0.4143945335977063,17.0,0.0
1.0,0.11628971087137306,16.0,0.0
1.0,0.022432131188196407,17.0,0.0
1.0,0.4558513987193739,15.0,0.0
1.0,0.06656521139458975,9.0,0.0
1.0,0.031141099538714693,13.0,0.0
1.0,0.011434801323299331,12.0,0.0
1.0,0.40292074623039703,9.0,0.0
1.0,0.033185674637966386,16.0,0.0
1.0,0.1413892088779421,9.0,0.0
1.0,0.11867501771104634,12.0,0.0
1.0,0.12468470275766648,18.0,0.0
1.0,0.41594228781627235,8.0,0.0
1.0,0.42030716090734543,15.0,0.0
1.0,0.4050032381764088,14.0,0.0
1.0,0.5331251510186865,10.0,0.0
1.0,0.06581032639696247,10.0,0.0
1.0,0.4074356958234705,18.0,0.0
1.0,0.46232636402824623,21.0,0.0
1.0,0.02515448387174086,15.0,0.0
1.0,0.4407439206140335,17.0,0.0
1.0,0.02378876230307488,19.0,0.0
1.0,0.3893137629581948,17.0,0.0
1.0,0.3616728421342449,17.0,0.0
1.0,0.4120263840384883,11.0,0.0
1.0,0.40552284764625396,9.0,0.0
1.0,0.05401239809099771,13.0,0.0
1.0,0.4570627520615675,20.0,0.0
1.0,0.3545881053283162,17.0,0.0
1.0,0.4101240537351224,17.0,0.0
1.0,0.0365974030834128,8.0,0.0
1.0,0.17708509619381022,12.0,0.0
1.0,0.4324223058559599,16.0,0.0
1.0,0.021266373086663567,8.0,0.0
1.0,0.18942221553752758,11.0,0.0
1.0,0.46072305797513347,15.0,0.0
1.0,0.033322993473763454,12.0,0.0
1.0,0.34286642852649635,17.0,0.0
1.0,0.02204694662242616,15.0,0.0
1.0,0.38009878705934635,10.0,0.0
1.0,0.4237711841366558,7.0,0.0
1.0,0.010550085438701156,19.0,0.0
1.0,0.4150790011361686,18.0,0.0
1.0,0.008624052054921423,11.0,0.0
1.0,0.4118977190889331,8.0,0.0
1.0,0.36045995941018455,8.0,0.0
1.0,0.511676076174751,6.0,0.0
1.0,0.00039725808355515953,20.0,0.0
1.0,0.12807300233222293,13.0,0.0
1.0,0.14314222445893196,13.0,0.0
1.0,0.4734577988647216,14.0,0.0
1.0,0.00010197654682022373,13.0,0.0
1.0,0.4041931788889623,6.0,0.0
1.0,0.00722461985334455,13.0,0.0
1.0,0.011285059315431022,9.0,0.0
1.0,0.2687309900615497,18.0,0.0
1.0,0.4407334518336057,17.0,0.0
1.0,0.024383482036767556,11.0,0.0
1.0,0.5502773905510406,10.0,0.0
1.0,0.010089118282916424,19.0,0.0
1.0,0.01609863108458547,17.0,0.0
1.0,0.1288153531297644,13.0,0.0
1.0,0.0,9.0,1.0
1.0,0.4584279253216892,17.0,0.0
1.0,0.41769237516345065,20.0,0.0
1.0,0.5322863681959543,11.0,0.0
1.0,0.5084410646399339,17.0,0.0
1.0,0.4207896670108878,8.0,0.0
1.0,0.43156749621378476,10.0,0.0
1.0,0.500203337774419,9.0,0.0
1.0,0.4380620294919708,19.0,0.0
1.0,0.455115415236704,16.0,0.0
1.0,0.485516909853443,14.0,0.0
1.0,0.015371321346718468,9.0,0.0
1.0,0.09850485216602285,10.0,0.0
1.0,0.4150213042934972,14.0,0.0
1.0,0.181433189480125,14.0,0.0
1.0,0.3086093470211555,19.0,0.0
1.0,0.5014368990333834,8.0,0.0
1.0,0.10848599246725929,17.0,0.0
1.0,0.0730787939416028,16.0,0.0
1.0,0.11200964315790864,9.0,0.0
1.0,0.03245525596555649,20.0,0.0
1.0,0.4904421350852305,16.0,0.0
1.0,0.48868031925049504,10.0,0.0
1.0,0.003874279155057099,19.0,0.0
1.0,0.17181631775282352,8.0,0.0
1.0,0.004898986491631645,17.0,0.0
1.0,0.288455033010767,15.0,0.0
1.0,0.013511280446718621,17.0,0.0
1.0,0.013586064605938858,8.0,0.0
1.0,0.4224190265295028,16.0,0.0
1.0,0.42053029848114615,7.0,0.0
1.0,0.39906433891504584,23.0,0.0
1.0,0.4138896828588166,5.0,0.0
1.0,0.4185797741209462,9.0,0.0
1.0,0.0,19.0,1.0
1.0,0.320097653107676,12.0,0.0
1.0,0.5079614328788691,10.0,0.0
1.0,0.048042159600699685,13.0,0.0
1.0,0.2164410203223266,23.0,0.0
1.0,0.4300785603757633,14.0,0.0
1.0,0.41517593130375857,14.0,0.0
1.0,0.5321414064487281,8.0,0.0
1.0,0.16164855410368725,11.0,0.0
1.0,0.4220723597677928,19.0,0.0
1.0,0.416285120722104,17.0,0.0
1.0,0.31299261929410666,19.0,0.0
1.0,0.4436847395042292,11.0,0.0
1.0,0.41187091013876986,19.0,0.0
1.0,0.4851642907779636,10.0,0.0
1.0,0.021862490126914918,7.0,0.0
1.0,0.42293780247570373,10.0,0.0
1.0,0.09618061699149842,13.0,0.0
1.0,0.4682630646121438,8.0,0.0
1.0,0.4962377001592181,14.0,0.0
1.0,0.49472401150096007,16.0,0.0
1.0,0.4036036966372963,19.0,0.0
1.0,0.34286896495927904,13.0,0.0
1.0,0.41806029029914304,11.0,0.0
1.0,0.38982134433787535,14.0,0.0
1.0,0.11976584387793848,13.0,0.0
1.0,0.43637503939392147,9.0,0.0
1.0,0.1918157235679281,7.0,0.0
1.0,0.4152557423593604,16.0,0.0
1.0,0.0,20.0,1.0
1.0,0.38360359734008326,16.0,0.0
1.0,0.10849494584493449,18.0,0.0
1.0,0.09902349783527852,9.0,0.0
1.0,0.20650270793868328,20.0,0.0
1.0,0.46798811047731176,8.0,0.0
1.0,0.35608797646703977,12.0,0.0
1.0,0.4150909518644148,8.0,0.0
1.0,0.3258191175088214,14.0,0.0
1.0,0.07030901152919435,8.0,0.0
1.0,0.26881763102444095,19.0,0.0
1.0,0.44750728253137245,10.0,0.0
1.0,0.300310751419193,17.0,0.0
1.0,0.41745725543254625,15.0,0.0
1.0,0.402396938144231,8.0,0.0
1.0,0.0508966842180136,9.0,0.0
1.0,0.0032262467069927034,13.0,0.0
1.0,0.09163641196223368,8.0,0.0
1.0,0.4173105050599354,11.0,0.0
1.0,0.5152581915821041,15.0,0.0
1.0,0.42203921096632846,14.0,0.0
1.0,0.014855287385606665,18.0,0.0
1.0,0.10411280989375182,17.0,0.0
1.0,0.41158065997583265,19.0,0.0
1.0,0.0016236247555881037,14.0,0.0
1.0,0.005236708739475917,18.0,0.0
1.0,0.5272616809255912,11.0,0.0
1.0,0.4232682529272081,11.0,0.0
1.0,0.4195468325004987,14.0,0.0
1.0,0.4143869943086056,7.0,0.0
1.0,0.2897025294544127,8.0,0.0
1.0,0.42035562057998377,18.0,0.0
1.0,0.4014191514343388,11.0,0.0
1.0,8.990056593340978e-05,10.0,0.0
1.0,0.3043089072677825,11.0,0.0
2.0,0.08135718846960344,9.0,0.0
2.0,0.41295129621181864,17.0,0.0
2.0,0.43493636387310025,17.0,0.0
2.0,0.13139764884633046,10.0,0.0
2.0,0.41508667101263025,18.0,0.0
2.0,0.2453241567239106,10.0,0.0
2.0,0.45954638771085726,16.0,0.0
2.0,0.40566173418315404,17.0,0.0
2.0,0.41701752049497504,17.0,0.0
2.0,0.17701010318349247,5.0,0.0
2.0,0.41217974628989024,14.0,0.0
2.0,0.41788385476851736,15.0,0.0
2.0,0.4367932527547397,14.0,0.0
2.0,0.0665217594288213,7.0,0.0
2.0,0.5158771307623332,17.0,0.0
2.0,0.22012515609452613,22.0,0.0
2.0,0.10540662969908098,17.0,0.0
2.0,0.48938214782213135,6.0,0.0
2.0,0.005212585958503063,19.0,0.0
2.0,0.08918008560080593,17.0,0.0
2.0,0.34884827123781453,7.0,0.0
2.0,0.43724353411659805,9.0,0.0
2.0,0.35162281590018274,16.0,0.0
2.0,0.10591878910923805,9.0,0.0
2.0,0.4421401563741554,14.0,0.0
2.0,0.0843544463957914,15.0,0.0
2.0,0.3359023432501057,10.0,0.0
2.0,0.5063225526910075,10.0,0.0
2.0,0.3094191237935516,17.0,0.0
2.0,0.1335712052301485,11.0,0.0
2.0,0.4235837507709733,16.0,0.0
2.0,0.4934570384516099,16.0,0.0
2.0,0.04763597571338877,10.0,0.0
2.0,0.4909177594300766,11.0,0.0
2.0,0.0860640937403628,7.0,0.0
2.0,0.4503036130913543,8.0,0.0
2.0,0.44016363602686776,10.0,0.0
2.0,0.4538585861201414,6.0,0.0
2.0,0.5009382998101858,19.0,0.0
2.0,0.32385880895432706,15.0,0.0
2.0,0.00950745290746426,14.0,0.0
2.0,0.4068172933574272,16.0,0.0
2.0,0.419692390110141,20.0,0.0
2.0,0.004033861890038857,16.0,0.0
2.0,0.41915816539961936,16.0,0.0
2.0,0.5419719063465815,10.0,0.0
2.0,0.19892194844608602,8.0,0.0
2.0,0.0340202181049314,15.0,0.0
2.0,0.13534830679616425,20.0,0.0
2.0,0.4337928604153381,9.0,0.0
2.0,0.29136574024330253,13.0,0.0
2.0,0.025135518396798787,15.0,0.0
2.0,0.42438209268090193,12.0,0.0
2.0,0.409036636404309,7.0,0.0
2.0,0.5307745821257637,8.0,0.0
2.0,0.4238636320918648,15.0,0.0
2.0,0.0008101858656120835,16.0,0.0
2.0,0.4999383970593286,18.0,0.0
2.0,0.2270207054110224,11.0,0.0
2.0,0.07527933605933776,8.0,0.0
2.0,0.46453263972860204,11.0,0.0
2.0,0.1941205101972154,17.0,0.0
2.0,0.4474340649098642,15.0,0.0
2.0,0.43591664941562275,16.0,0.0
2.0,0.35294601199528913,8.0,0.0
2.0,0.14379232147761176,21.0,0.0
2.0,0.42757687058075183,19.0,0.0
2.0,0.2230197936786784,19.0,0.0
2.0,0.4306925763451647,14.0,0.0
2.0,0.3758691115202039,12.0,0.0
2.0,0.41639592827192967,15.0,0.0
2.0,0.3087561525734962,10.0,0.0
2.0,0.32082301403968144,24.0,0.0
2.0,0.44820087983229184,20.0,0.0
2.0,0.5010692593217186,9.0,0.0
2.0,0.46012888582640377,17.0,0.0
2.0,0.1840785724828885,10.0,0.0
2.0,0.4144397776743512,14.0,0.0
2.0,0.41507732797619706,18.0,0.0
2.0,0.0055465188531168665,15.0,0.0
2.0,0.38766609154934994,12.0,0.0
2.0,0.4204585193989501,6.0,0.0
2.0,0.49944425123519154,16.0,0.0
2.0,0.24348452762480993,9.0,0.0
2.0,0.06222475865106774,11.0,0.0
2.0,0.4150818336575511,16.0,0.0
2.0,0.3828085488547909,16.0,0.0
2.0,0.5079264062885164,9.0,0.0
2.0,0.41970308247837085,13.0,0.0
2.0,0.4150818486023276,16.0,0.0
2.0,0.11981583331570134,14.0,0.0
2.0,0.13937703923627937,14.0,0.0
2.0,0.20650510961958296,8.0,0.0
2.0,0.42572020400419086,16.0,0.0
2.0,0.09143795608689852,11.0,0.0
2.0,0.304464646979397,18.0,0.0
2.0,0.41664548791241984,15.0,0.0
2.0,0.06236122087356593,13.0,0.0
2.0,0.03951008810365989,17.0,0.0
2.0,0.4151085494412333,20.0,0.0
2.0,0.41508151376088637,21.0,0.0
2.0,0.44267352079855643,7.0,0.0
2.0,0.004186820164335755,17.0,0.0
2.0,0.055695326801790464,7.0,0.0
2.0,0.41841630979941674,17.0,0.0
2.0,0.41481935542607207,13.0,0.0
2.0,0.021389612765053717,13.0,0.0
2.0,0.039111024159107284,18.0,0.0
2.0,0.4162146301758784,10.0,0.0
2.0,0.2775231736352991,7.0,0.0
2.0,0.4382127830726536,10.0,0.0
2.0,0.4176141413876617,12.0,0.0
2.0,0.42096994762154655,24.0,0.0
2.0,0.4035034024050995,12.0,0.0
2.0,0.08684997933139649,8.0,0.0
2.0,0.2665231710631112,11.0,0.0
2.0,0.013020357460921804,11.0,0.0
2.0,0.17184979814010415,10.0,0.0
2.0,0.43228354248334283,12.0,0.0
2.0,0.13315929394447484,18.0,0.0
2.0,0.029147631567394867,11.0,0.0
2.0,0.07539794581693161,14.0,0.0
2.0,0.19630064084824675,18.0,0.0
2.0,0.41515853912477174,15.0,0.0
2.0,0.3018406719838434,19.0,0.0
2.0,0.556822880226169,11.0,0.0
2.0,0.042357182183866686,18.0,0.0
2.0,0.41556516208013405,14.0,0.0
2.0,0.4164505367065689,4.0,0.0
2.0,0.5000825854611258,18.0,0.0
2.0,0.22059291418737373,9.0,0.0
2.0,0.06608090388362034,14.0,0.0
2.0,0.29416829166428277,8.0,0.0
2.0,0.3532161550122662,17.0,0.0
2.0,0.46014570641378033,7.0,0.0
2.0,0.2888356794071402,8.0,0.0
2.0,0.4194243614571021,17.0,0.0
2.0,0.3503719105038701,19.0,0.0
2.0,0.039451125620307975,9.0,0.0
2.0,0.15741139388038358,20.0,0.0
2.0,0.013034547755742804,16.0,0.0
2.0,0.03936645460724653,9.0,0.0
2.0,0.044328154354950355,15.0,0.0
2.0,0.3422152655196067,9.0,0.0
2.0,0.40853563140677723,21.0,0.0
2.0,0.020053111140197682,15.0,0.0
2.0,0.13973988846568786,7.0,0.0
2.0,0.10196136688499752,10.0,0.0
2.0,0.35454419336213405,16.0,0.0
2.0,0.4999006476807672,17.0,0.0
2.0,0.015084046483896218,10.0,0.0
2.0,0.07182390470795354,20.0,0.0
2.0,0.15590388575428882,16.0,0.0
2.0,0.04088278793102071,9.0,0.0
2.0,0.41019681484671,19.0,0.0
2.0,0.06327086832918251,9.0,0.0
2.0,0.06911913828550897,8.0,0.0
2.0,0.4999999999981317,5.0,0.0
2.0,0.02556251099427942,9.0,0.0
2.0,0.046472261793603344,10.0,0.0
2.0,0.4124819781337241,15.0,0.0
2.0,0.49999999999937117,7.0,0.0
2.0,0.4503479843032632,17.0,0.0
2.0,0.5407236819970597,18.0,0.0
2.0,0.07631343281332466,19.0,0.0
2.0,0.35396333255858087,8.0,0.0
2.0,0.06300723025594777,8.0,0.0
2.0,0.08978430172059972,15.0,0.0
2.0,0.41305343608384393,7.0,0.0
2.0,0.4393307725569792,6.0,0.0
2.0,0.4380621504738886,11.0,0.0
2.0,0.49999999999997624,7.0,0.0
2.0,0.4431700818745646,15.0,0.0
2.0,0.20633682611903983,12.0,0.0
2.0,0.024146518252808856,11.0,0.0
2.0,0.28525902437253803,12.0,0.0
2.0,0.4193736711026333,10.0,0.0
2.0,0.0022126386465889914,15.0,0.0
2.0,0.0,10.0,1.0
2.0,0.37623705159539605,14.0,0.0
2.0,0.07197562739873516,17.0,0.0
2.0,0.43677309763376976,8.0,0.0
2.0,0.007558896863400448,7.0,0.0
2.0,0.4145287173028338,15.0,0.0
2.0,0.03514551932806689,16.0,0.0
2.0,0.22259457454740492,15.0,0.0
2.0,0.40884687180661194,18.0,0.0
2.0,0.09572155047472357,18.0,0.0
2.0,0.020134223248838467,11.0,0.0
2.0,0.04039356277387415,5.0,0.0
2.0,0.4245610487884328,8.0,0.0
2.0,0.37884056324304993,11.0,0.0
2.0,0.35838091385719595,12.0,0.0
2.0,0.0289633446585952,9.0,0.0
2.0,0.015510365602846264,8.0,0.0
2.0,0.06583379820862234,17.0,0.0
2.0,0.2199686457819752,10.0,0.0
2.0,0.07159749243157278,19.0,0.0
2.0,0.42396458382268776,15.0,0.0
2.0,0.358855341185048,8.0,0.0
2.0,0.4465501944038767,16.0,0.0
2.0,0.1322226894882829,16.0,0.0
2.0,0.017176049286325004,19.0,0.0
2.0,0.055161374563924406,18.0,0.0
2.0,0.4509720380862106,8.0,0.0
2.0,0.01032644052617773,17.0,0.0
2.0,0.4150896667111764,15.0,0.0
2.0,0.35404622241073497,11.0,0.0
2.0,0.00043763266533071145,15.0,0.0
2.0,0.0019551184888091317,7.0,0.0
2.0,0.41527101491618207,9.0,0.0
2.0,0.415121161074914,13.0,0.0
2.0,0.07848434352965684,9.0,0.0
2.0,0.41029991052784154,8.0,0.0
2.0,0.47280071946873736,18.0,0.0
2.0,0.13940897174972391,15.0,0.0
2.0,0.007825058093555562,12.0,0.0
2.0,0.4198498903220162,10.0,0.0
2.0,0.41129893860872946,18.0,0.0
2.0,0.0016615721693620748,12.0,0.0
2.0,0.37039804348475225,8.0,0.0
2.0,0.42495862678199436,14.0,0.0
2.0,0.4143416997020191,17.0,0.0
2.0,0.4672161956157402,15.0,0.0
2.0,0.387163014408646,11.0,0.0
2.0,0.43616956499779086,11.0,0.0
2.0,0.32694486419909075,12.0,0.0
2.0,0.42412304166153914,16.0,0.0
2.0,0.4214286554711434,12.0,0.0
2.0,0.4040443038198565,15.0,0.0
2.0,0.41146277456359015,19.0,0.0
2.0,0.05940562202162857,20.0,0.0
2.0,0.0011461636748028336,10.0,0.0
2.0,0.34818843666413085,19.0,0.0
2.0,0.06329234402327788,16.0,0.0
2.0,0.0036549946560472985,23.0,0.0
2.0,0.07559781851549033,14.0,0.0
2.0,0.26359865167989605,12.0,0.0
2.0,0.11660568484353319,9.0,0.0
2.0,0.08943448585465753,12.0,0.0
2.0,0.1514952871793364,12.0,0.0
2.0,0.17451402202588923,15.0,0.0
2.0,0.0901167402800738,15.0,0.0
2.0,0.03063131078306456,16.0,0.0
2.0,0.4150815140560188,10.0,0.0
2.0,0.4479112212223177,9.0,0.0
2.0,0.4163052106363336,7.0,0.0
2.0,0.3482113471982187,16.0,0.0
2.0,0.508230989409852,14.0,0.0
2.0,0.4150209573731069,16.0,0.0
2.0,0.42883975415940756,9.0,0.0
2.0,0.36000568063203564,8.0,0.0
2.0,0.4157074499592421,8.0,0.0
2.0,0.49999999999937117,12.0,0.0
2.0,0.4184149368636262,8.0,0.0
2.0,0.045917672510808985,17.0,0.0
2.0,0.265770412489567,17.0,0.0
2.0,0.003204607439683411,17.0,0.0
2.0,0.014603369597874885,15.0,0.0
2.0,0.05793930758742641,11.0,0.0
2.0,0.4364685773831122,9.0,0.0
2.0,0.507961432879219,11.0,0.0
2.0,0.4065185045434568,17.0,0.0
2.0,0.4529604450985556,13.0,0.0
2.0,0.010772934424436591,18.0,0.0
2.0,0.2489487096266494,19.0,0.0
2.0,0.08979515126235323,14.0,0.0
2.0,0.06352626846071548,17.0,0.0
2.0,0.03156434320335475,18.0,0.0
2.0,0.006830644872095648,17.0,0.0
2.0,0.1454981596633411,16.0,0.0
2.0,0.002583932114531591,15.0,0.0
2.0,0.054140138591665464,10.0,0.0
2.0,0.4269803643058064,13.0,0.0
2.0,0.38695954485264444,7.0,0.0
2.0,0.08040498522466348,15.0,0.0
2.0,0.31935493484340405,19.0,0.0
2.0,0.46157940413077203,5.0,0.0
2.0,0.4144822246254297,13.0,0.0
2.0,0.11878323537330314,16.0,0.0
2.0,0.03815362091793134,8.0,0.0
2.0,0.3144738838861565,16.0,0.0
2.0,0.5332862986620476,15.0,0.0
2.0,0.4080691886202256,20.0,0.0
2.0,0.3594771879243891,19.0,0.0
2.0,0.49473258089819283,12.0,0.0
2.0,0.21648905981408467,14.0,0.0
2.0,0.40826538593774536,15.0,0.0
2.0,0.3954136053631144,9.0,0.0
2.0,0.03412651795884791,10.0,0.0
2.0,0.08067650246083458,16.0,0.0
2.0,0.5386548523557844,16.0,0.0
2.0,0.4398832957855396,15.0,0.0
2.0,0.43213734170518403,9.0,0.0
2.0,0.41819237769823014,14.0,0.0
2.0,0.15232530831005936,10.0,0.0
2.0,0.40299444356021513,8.0,0.0
2.0,0.00766324073139,18.0,0.0
2.0,0.447683950883944,7.0,0.0
2.0,0.15168042074199287,16.0,0.0
2.0,0.4151861136267261,8.0,0.0
2.0,0.4145645037418644,10.0,0.0
2.0,0.483023910674693,15.0,0.0
2.0,0.03270769805676073,11.0,0.0
2.0,0.4203419426155101,9.0,0.0
2.0,0.08405940337958974,7.0,0.0
2.0,0.001368837824728216,14.0,0.0
2.0,0.4207920373169471,14.0,0.0
2.0,0.010009203752761266,10.0,0.0
